G_loss,D_loss
1.3205108642578125,0.9023897647857666
2.0328290462493896,0.9798725247383118
1.82415771484375,0.7803025245666504
2.9765567779541016,0.5809847712516785
1.1677557229995728,0.8764711618423462
1.6865743398666382,0.943370521068573
3.40483021736145,0.6932455897331238
2.3314952850341797,0.5077347159385681
2.0865700244903564,0.5883064866065979
3.4072444438934326,0.7094870209693909
