G_loss,D_loss
1.0839748235459024,0.9832960975931045
1.2551871864085502,0.8388242680975732
1.30757582390562,0.830302089579562
1.3444140131169178,0.8147585693826067
1.4054057847946249,0.7847671336316048
1.4576009941861985,0.7555250593956481
1.5060021641406607,0.7441592708547065
1.5461905418558324,0.7292349965014356
1.5902327717618738,0.7037125554490596
1.6300411528729377,0.6931633850361438
